"8210","CHEM 121L","2","General Chemistry Lab I","1","  AINW","Lab","R","1800-2150","FORBES 3002","Eribal, Carla Sue","0","Closed",
"8211","CHEM 122","1","General Chemistry II","3","  AINW","Lec","TR","0930-1045","FRMN T113","Cole, Kathryn","0","Closed",
"8212","CHEM 122","2","General Chemistry II","3","  AINW","Lec","MWF","0900-0950","DSU 255","Thorsen, Amanda","14","Open",
"8213","CHEM 122","3","General Chemistry II","3","  AINW","Lec","MWF","1100-1150","FRMN T113","Shima, Sumie","13","Open",
"8214","CHEM 122","4","General Chemistry II","3","  AINW","Lec","TR","1330-1445","FRMN T113","Cole, Kathryn","3","Open",
"8215","CHEM 122","5","General Chemistry II","3","  AINW","Lec","MWF","1300-1350","FORBES 1022","Higgs, Andrew","2","Open",
"8216","CHEM 122","6","General Chemistry II","3","  AINW","Lec","MWF","1400-1450","FORBES 1022","Higgs, Andrew","3","Open",
"8217","CHEM 122L","1","General Chemistry Lab II","1","  AINW","Lab","W","1300-1650","FORBES 3002","Abdel-Fattah, Tarek","12","Open",
"8226","CHEM 122L","10","General Chemistry Lab II","1","  AINW","Lab","T","0830-1220","FORBES 3009","Shima, Sumie; Biehler, Erik","8","Open",
"8227","CHEM 122L","11","General Chemistry Lab II","1","  AINW","Lab","W","1800-2150","FORBES 3009","Thorsen, Amanda","4","Open",
"8228","CHEM 122L","12","General Chemistry Lab II","1","  AINW","Lab","R","1800-2150","FORBES 3009","Hahn, Insu","0","Closed",
"8218","CHEM 122L","2","General Chemistry Lab II","1","  AINW","Lab","R","0830-1220","FORBES 3009","Shima, Sumie","12","Open",
"8219","CHEM 122L","3","General Chemistry Lab II","1","  AINW","Lab","M","1300-1650","FORBES 3002","Shima, Sumie; Sharrett, Lucas","6","Open",
"8220","CHEM 122L","4","General Chemistry Lab II","1","  AINW","Lab","W","1300-1650","FORBES 3009","Shima, Sumie; Biehler, Erik","17","Open",
"8221","CHEM 122L","5","General Chemistry Lab II","1","  AINW","Lab","T","1330-1720","FORBES 3002","Abdel-Fattah, Tarek","4","Open",
"8222","CHEM 122L","6","General Chemistry Lab II","1","  AINW","Lab","T","1330-1720","FORBES 3009","Shima, Sumie; Sharrett, Lucas","6","Open",
"8223","CHEM 122L","7","General Chemistry Lab II","1","  AINW","Lab","R","1330-1720","FORBES 3009","Shima, Sumie; Biehler, Erik","11","Open",
"8224","CHEM 122L","8","General Chemistry Lab II","1","  AINW","Lab","R","1330-1720","FORBES 3002","Shima, Sumie; Sharrett, Lucas","8","Open",
"8225","CHEM 122L","9","General Chemistry Lab II","1","  AINW","Lab","M","1800-2150","FORBES 3009","Hahn, Insu","0","Closed",
"8199","CHEM 222","ON1","Organic Chemistry II","3","","Lec","MWF","0800-0850","SYN ","Carney, Jeffrey","9","Open",
"8200","CHEM 222","ON2","Organic Chemistry II","3","","Lec","MWF","1200-1250","SYN ","Liskin, Dmitry","37","Open",
"8201","CHEM 222","ON3","Organic Chemistry II","3","","Lec","MWF","1200-1250","SYN ","Brunke, Kathleen","18","Open",
"8229","CHEM 222L","1","Organic Chemistry Lab II","1","","Lab","T","0830-1220","FORBES 3052","Brunke, Kathleen","4","Open",
"8230","CHEM 222L","2","Organic Chemistry Lab II","1","","Lab","M","1300-1650","FORBES 3052","Liskin, Dmitry","3","Open",
"8231","CHEM 222L","3","Organic Chemistry Lab II","1","","Lab","W","1300-1650","FORBES 3052","Liskin, Dmitry","3","Open",
"8232","CHEM 222L","4","Organic Chemistry Lab II","1","","Lab","R","1800-2150","FORBES 3052","Carney, Tiffany","0","Closed",
"8233","CHEM 222L","5","Organic Chemistry Lab II","1","","Lab","R","1330-1720","FORBES 3052","Higgs, Andrew","0","Closed",
"8234","CHEM 222L","6","Organic Chemistry Lab II","1","","Lab","M","1800-2150","FORBES 3052","Liskin, Dmitry","4","Open",
"8235","CHEM 222L","7","Organic Chemistry Lab II","1","","Lab","T","1800-2150","FORBES 3052","Carney, Tiffany","0","Closed",
"8236","CHEM 222L","8","Organic Chemistry Lab II","1","","Lab","W","1800-2150","FORBES 3052","Rizvi, Syed","1","Open",
"8237","CHEM 222L","9","Organic Chemistry Lab II","1","","Lab","T","1330-1720","FORBES 3052","Higgs, Andrew","0","Closed",
"8238","CHEM 342","1","Physical Chemistry II","3","","Lec","MWF","1000-1050","TRIB 208","Patterson, Joshua","5","Open",
"8239","CHEM 342L","ON1","Physical Chemistry Lab II","1","","Lab","W","1330-1720","SYN ","Patterson, Joshua","5","Open",
"8240","CHEM 361","1","Analytical Chemistry","3","","Lec","MWF","1200-1250","DSU 255","Quinlan, Ronald","6","Open",
"8241","CHEM 361L","1","Analytical  Chemistry Lab","1","","Lab","R","0830-1220","FORBES 3040","Quinlan, Ronald","9","Open",
"8242","CHEM 361L","2","Analytical  Chemistry Lab","1","","Lab","R","1330-1720","FORBES 3040","Quinlan, Ronald","0","Closed",
"8243","CHEM 435","ON1","Nanochemistry &amp; Nanotechnology","3","","Lec","TR","1100-1215","SYN ","Abdel-Fattah, Tarek","6","Open",
"8244","CHEM 470","1","Advanced Organic Chemistry","3","","Lec","TR","0930-1045","FORBES 3012","Carney, Jeffrey","7","Open",
"8245","CHEM 492","1","WI: POGIA-A Chemistry Capstone","3","  WI","Lec","M","1300-1530","FORBES 2070D","Patterson, Joshua","4","Open",
"9460","CHEM 499"," 1","IND ST: Studies of BA0150 Cell","1","","Ind","","","ARR ","Cole, Kathryn","0","Closed",
"9387","CHEM 499","1","IND ST: Interfacial Prop Pyruv","2","","Ind","","","ARR ","Patterson, Joshua","0","Closed",
"9391","CHEM 499","2","IND ST: Comp Ion Effects Membr","2","","Ind","","","ARR ","Patterson, Joshua","0","Closed",
"9405","CHEM 499","3","IND ST: Machine Learning Org","1","","Ind","","","ARR ","Patterson, Joshua","0","Closed",
"9407","CHEM 499","4","IND ST: Syn of F-Ring Pseudo B","2","","Ind","","","ARR ","Carney, Jeffrey","0","Closed",
"9465","CHEM 499","5","IND ST: Acid Profiling of Hops","1","","Ind","","","ARR ","Quinlan, Ronald","0","Closed",
"9469","CHEM 499","6","IND ST: VA Craft Brewing","1","","Ind","","","ARR ","Quinlan, Ronald","0","Closed",
"9473","CHEM 499","7","IND ST: ESI - MS/MS Analys lip","1","","Ind","","","ARR ","Quinlan, Ronald","0","Closed",
"8203","CHEM 570","1","Advanced Organic Chemistry","3","","Lec","TR","0930-1045","FORBES 3012","Carney, Jeffrey","0","Closed",
"9423","CHEM 599","1","IND ST: Inst/Anlytcl Chem Brew","3","","Ind","","","ARR ","Quinlan, Ronald","0","Closed",
"9424","CHEM 599","2","IND ST: Inst/Anlytcl Chem Brew","1","","Ind","","","ARR ","Quinlan, Ronald","0","Closed",
"8247","CHIN 102","ON1","Beginning Chinese II","3","","Lec","MWF","1200-1250","SYN ","Smith, Jonathan","4","Open",
"8248","CHIN 112","1","Elementary Chinese Writing II","1","","Lec","M","1100-1150","MCM 114","Ma, Xin","9","Open",
"8250","CHIN 202","ON1","Intermediate Chinese II","3","  LLFL","Lec","MWF","1300-1350","SYN ","Smith, Jonathan","12","Open",
"8251","CHIN 212","1","Intermdiate Chinese Writing II","1","","Lec","W","1100-1150","MCM 114","Ma, Xin","9","Open",
"8246","CHIN 314","1","Business Chinese","3","","Lec","MWF","1400-1450","MCM 162","Ma, Xin","18","Open",
"9378","CLAR 132","1","Applied Music: Clarinet","1","","Lab","","","ARR ","Byerly, Michael","0","Closed",
"9331","CLAR 334","1","Applied Music:  Clarinet","2","","Lab","","","ARR ","Byerly, Michael","0","Closed",
"8255","CLST 101","2","Classicl Roots-American Cultur","3","  AIWT","Lec","MWF","1100-1150","MCM 212","Kreiner, Jared","0","Closed",
"8256","CLST 101","3","Classicl Roots-American Cultur","3","  AIWT","Lec","MWF","1300-1350","MCM 260","Kreiner, Jared","1","Open",
"8257","CLST 201","1","The Mythic Imagination","3","  AIWT","Lec","MWF","0900-0950","LUTR 170","Adamitis, Jana","0","Closed",
"8258","CLST 201","2","The Mythic Imagination","3","  AIWT","Lec","MWF","1000-1050","LUTR 170","Adamitis, Jana","0","Closed",
"8252","CLST 201","3","The Mythic Imagination","3","  AIWT","Lec","MWF","1000-1050","LUTR 269","Buszard, Bradley","0","Closed",
"8253","CLST 311","ON1","Ancient Greek Art","3","  AICE","Lec","TR","1100-1215","SYN ","Motta, Rosa","1","Open",
"8259","CLST 395","ON1","SPC TP: Pompeii","3","","Lec","MWF","1200-1250","SYN ","Adamitis, Jana","1","Open",
"8260","CLST 495","ON1","SPC TP: Pompeii","3","","Lec","MWF","1200-1250","SYN ","Adamitis, Jana","1","Open",
"8261","COLL 140","1","The Transitional Learner","2","","Lec","TR","1330-1420","TRIB 208","McAlister, Alexis","0","Closed",
"8262","COLL 140","2","The Transitional Learner","2","","Lec","MW","1300-1350","LUTR 322","Smittle, Madison","0","Closed",
"8263","COLL 150","1","The Intentional Learner","2","","Lec","MW","1200-1250","MCM 262","Moody, Michelle","0","Closed",
"8264","COLL 277","1","Internship: Course for Career","1","","Pra","","","ARR ","Sincere, Christina","11","Open",
"8278","COMM 201","1","Public Speaking","3","","Lec","TR","1500-1615","MCM 210","Best, Mary","2","Open",
"8279","COMM 201","2","Public Speaking","3","","Lec","MWF","1400-1450","LUTR 139","Middleton, Robyn","0","Closed",
"8280","COMM 201","3","Public Speaking","3","","Lec","TR","1800-1915","LUTR 170","Williams, Franklin","0","Closed",
"8281","COMM 201","4","Public Speaking","3","","Lec","TR","1930-2045","LUTR 170","Williams, Franklin","0","Closed",
"8282","COMM 201","5","Public Speaking","3","","Lec","MW","1800-1915","MCM 210","Connelly, Christopher","1","Open",
"8283","COMM 201","6","Public Speaking","3","","Lec","MW","1930-2045","MCM 210","Connelly, Christopher","5","Open",
"8284","COMM 201","ON1","Public Speaking","3","","Lec","TR","1930-2045","SYN ","Wroten, Amanda","0","Closed",
"8285","COMM 211","ON1","Interpersonal Communication","3","","Lec","MWF","0900-0950","SYN ","Lane, Brianna","2","Open",
"8286","COMM 222","ON1","Media, Culture, and Technology","3","","Lec","TR","1330-1445","SYN ","Billinson, Jennifer","0","Closed",
"8287","COMM 232","ON1","Comm through Digital Techn","3","  AICE","Lec","TR","1630-1745","SYN ","Sarkissian, Raffi","1","Open",
"8288","COMM 239","1","Argumentation","3","  LLFR","Lec","TR","1100-1215","MCM 210","Sery, Joseph","1","Open",
"8289","COMM 239","2","Argumentation","3","  LLFR","Lec","TR","1500-1615","MCM 212","Sery, Joseph","0","Closed",
"8290","COMM 239","3","Argumentation","3","  LLFR","Lec","TR","1500-1615","LUTR 137","Smith, James","1","Open",
"8291","COMM 239","4","Argumentation","3","  LLFR","Lec","MWF","1500-1550","TRIB 2309","Middleton, Robyn","2","Open",
"8292","COMM 239","5","Argumentation","3","  LLFR","Lec","TR","1800-1915","LUTR 137","Gehring, David","1","Open",
"8293","COMM 239","6","Argumentation","3","  LLFR","Lec","TR","1930-2045","LUTR 137","Gehring, David","6","Open",
"8296","COMM 249","3","Introduction to Rhetoric","3","","Lec","TR","1330-1445","FERG T132","Steiner, Mark","5","Open",
"8294","COMM 249","ON1","Introduction to Rhetoric","3","","Lec","MWF","1400-1450","SYN ","Connable, Sean","0","Closed",
"8295","COMM 249","ON2","Introduction to Rhetoric","3","","Lec","MWF","1500-1550","SYN ","Connable, Sean","0","Closed",
"8265","COMM 311","1","Family Communication","3","","Lec","MW","1600-1715","LUTR 264","Goen, Todd","0","Closed",
"8266","COMM 311","2","Family Communication","3","","Lec","MW","1800-1915","LUTR 142","Goen, Todd","0","Closed",
"8267","COMM 311","ON1","Family Communication","3","","Lec","MWF","1300-1350","SYN ","Roache, David","0","Closed",
"8298","COMM 318","1","Quant Rrsch Mthds in Comm","3","","Lec","MWF","1100-1150","LUTR 258","Lane, Brianna","0","Closed",
"8268","COMM 320","ON1","Media Industries","3","","Lec","TR","1100-1215","SYN ","Sarkissian, Raffi","0","Closed",
"8269","COMM 320","ON2","Media Industries","3","","Lec","TR","1500-1615","SYN ","Sarkissian, Raffi","4","Open",
"8270","COMM 321","1","WI: Communication and Film","3","  WI","Lec","MW","1800-1915","TRIB 2309","Manning, Linda","0","Closed",
"8271","COMM 321","ON1","WI: Communication and Film","3","  WI","Lec","TR","1630-1745","SYN ","Billinson, Jennifer","0","Closed",
"8272","COMM 323","ON1","Listening","3","","Lec","MWF","1000-1050","SYN ","Connable, Sean","0","Closed",
"8273","COMM 330","ON1","Commnctng Gender, Race &amp; Class","3","","Lec","TR","0930-1045","SYN ","Stern, Danielle","0","Closed",
"9277","COMM 330","ON2","Commnctng Gender, Race &amp; Class","3","","Lec","TR","1100-1215","SYN ","Stern, Danielle","0","Closed",
"8299","COMM 333","1","Rhetorical Criticism","3","","Lec","TR","0930-1045","TRIB 2309","Smith, James","4","Open",
"8300","COMM 350","1","Media Criticism","3","","Lec","MWF","1200-1250","FORBES 2070A","Tabbanor, Michelle","1","Open",
"8301","COMM 350","2","Media Criticism","3","","Lec","MWF","1300-1350","FORBES 2070A","Tabbanor, Michelle","0","Closed",
"8302","COMM 352","1","WI: Philosophy &amp; Communication","3","  WI","Lec","TR","1630-1745","MCM 312","Sery, Joseph","2","Open",
"8303","COMM 352","ON1","WI: Philosophy &amp; Communication","3","  WI","Lec","TR","0930-1045","SYN ","Steiner, Mark","1","Open",
"8304","COMM 352","ON2","WI: Philosophy &amp; Communication","3","  WI","Lec","TR","1100-1215","SYN ","Steiner, Mark","0","Closed",
"8274","COMM 366","1","Interpersonal Conflict","3","","Lec","MWF","1000-1050","FORBES 3012","Roache, David","2","Open",
"8275","COMM 366","2","Interpersonal Conflict","3","","Lec","MWF","1100-1150","TRIB 2309","Roache, David","0","Closed",
"8276","COMM 367","ON1","Contemporary Topics in Health","3","","Lec","TR","1800-1915","SYN ","Wroten, Amanda","0","Closed",
"9317","COMM 367","ON2","Contemporary Tpcs Health Comm","3","","Lec","TR","2100-2215","SYN ","Wroten, Amanda","0","Closed",
"8305","COMM 433","ON1","Rhetorical Theory","3","","Lec","MWF","1100-1150","SYN ","Connable, Sean","0","Closed",
"8306","COMM 452","1","WI: Sr Research in Comm","3","  WI","Lec","M","1930-2215","LUTR 121","Goen, Todd; Manning, Linda","0","Closed",
"8307","COMM 452","2","WI: Sr Research in Comm","3","  WI","Lec","M","1930-2215","LUTR 139","Manning, Linda; Goen, Todd","0","Closed",
"8309","COMM 452","4","WI: Sr Research in Comm","3","  WI","Lec","TR","1330-1445","LUTR 137","Smith, James","0","Closed",
"8308","COMM 452","ON1","WI: Sr Research in Comm","3","  WI","Lec","TR","0930-1045","SYN ","Meyer, Michaela","0","Closed",
"8310","COMM 452","ON2","WI: Sr Research in Comm","3","  WI","Lec","TR","1330-1445","SYN ","Stern, Danielle","0","Closed",
"9236","COMM 491","1","Practicum in Communication","1 - 3","","Pra","","","ARR ","Goen, Todd","0","Closed",
"9438","COMM 499","1","IND ST:Misinformation in Media","3","","Ind","","","ARR ","Billinson, Jennifer","0","Closed",
"9467","COMM 499","2","IND ST: Sexual Identity Across","2","","Ind","","","ARR ","Meyer, Michaela","0","Closed",
"9332","COMP 132","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","0","Closed",
"9333","COMP 232","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","0","Closed",
"9334","COMP 332","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","0","Closed",
"8312","CPEN 214","ON1","Digital Logic Design","3","","Lec","MWF","1300-1350","SYN ","Keshtkar Vanashi, Hessam","1","Open",
"8313","CPEN 315","1","Digital System Design","3","","Lec","TR","0930-1045","DSU 255","Gerousis, Costa","7","Open",
"8314","CPEN 315L","1","Digital System Design Lab","1","","Lab","M","1800-2045","LUTR 206","Fernandez, Jose","3","Open",
"8315","CPEN 315L","ON1","Digital System Design Lab","1","","Lab","M","1500-1745","SYN ","Wang, Dali","5","Open",
"8316","CPEN 371","1","WI: Computer Ethics","2","  WI","Lec","MW","1600-1650","LUTR 322","Valdez, Katherine","0","Closed",
"8317","CPEN 371","2","WI: Computer Ethics","2","  WI","Lec","MW","1500-1550","LUTR 322","Valdez, Katherine","0","Closed",
"8318","CPEN 371","3","WI: Computer Ethics","2","  WI","Lec","MW","1400-1450","LUTR 322","Valdez, Katherine","0","Closed",
"8319","CPEN 414","1","Computer Architecture","3","","Lec","TR","0800-0915","FORBES 1022","Gerousis, Costa","6","Open",
"8320","CPEN 422","ON1","Microprocessors","3","","Lec","TR","1500-1615","SYN ","Wang, Dali","3","Open",
"9239","CPEN 498","1","WI:Comput Engnrng Capstone","1 - 3","  WI","Ind","MWF","1100-1150","LUTR 142","Riedl, Anton","4","Open",
"8322","CPSC 110","ON1","Introduction to Computing","3","  LLFR","Lec","MW","1800-1915","SYN ","Hawkins, Kenneth","0","Closed",
"8323","CPSC 110","ON2","Introduction to Computing","3","  LLFR","Lec","MW","1930-2045","SYN ","Hawkins, Kenneth","0","Closed",
"8324","CPSC 110","ON3","Introduction to Computing","3","  LLFR","Lec","MW","2100-2215","SYN ","Hawkins, Kenneth","0","Closed",
"8325","CPSC 110","ON4","Introduction to Computing","3","  LLFR","Lec","MWF","1500-1550","SYN ","Zhang, Ming","2","Open",
"8326","CPSC 110","ON5","Introduction to Computing","3","  LLFR","Lec","MWF","1100-1150","SYN ","Zhang, Ming","2","Open",
"8327","CPSC 150","1","Introduction to Programming","3","  LLFR","Lec","TR","1930-2045","LUTR 258","Cheney, Lonnie","1","Open",
"8329","CPSC 150","3","Introduction to Programming","3","  LLFR","Lec","MWF","1300-1350","LUTR 236","Siasi, Nazli","1","Open",
"8330","CPSC 150","4","Introduction to Programming","3","  LLFR","Lec","MWF","1400-1450","LUTR 236","Siasi, Nazli","0","Closed",
"8331","CPSC 150L","1","Intro to Programming Lab","1","","Lab","T","1330-1515","FORBES 2090","Almalag, Mohammad; Souders, Alec","2","Open",
"8332","CPSC 150L","2","Intro to Programming Lab","1","","Lab","W","1600-1745","LUTR 258","Almalag, Mohammad; Souders, Alec","3","Open",
"8333","CPSC 150L","3","Intro to Programming Lab","1","","Lab","W","1930-2115","LUTR 236","Almalag, Mohammad; Souders, Alec","5","Open",
"8335","CPSC 215","1","Software Pkgs-Busn Applcations","3","","Lec","MW","1800-1915","LUTR 258","Leybold, Alan","1","Open",
"8336","CPSC 215","2","Software Pkgs-Busn Applcations","3","","Lec","MW","1930-2045","LUTR 258","Leybold, Alan","1","Open",
"8337","CPSC 215","3","Software Pkgs-Busn Applcations","3","","Lec","MWF","1300-1350","LUTR 258","Jones, Doretha","1","Open",
"9330","CPSC 215","4","Software Pkgs-Busn Applcations","3","","Lec","MWF","1500-1550","LUTR 258","Jones, Doretha","2","Open",
"8339","CPSC 215","5","Software Pkgs-Busn Applcations","3","","Lec","MWF","0900-0950","LUTR 258","Baird, Amy","1","Open",
"8340","CPSC 215","6","Software Pkgs-Busn Applcations","3","","Lec","MWF","0800-0850","LUTR 258","Baird, Amy","1","Open",
"8338","CPSC 215","ON1","Software Pkgs-Busn Applcations","3","","Lec","MW","1600-1715","SYN ","McClenney, David","1","Open",
"8341","CPSC 216","ON1","Multimedia and Web Publishing","3","","Lec","MWF","1100-1150","SYN ","Baird, Amy","0","Closed",
"8342","CPSC 216","ON2","Multimedia and Web Publishing","3","","Lec","MWF","1000-1050","SYN ","Baird, Amy","5","Open",
"8346","CPSC 250","4","Progrmng for Data Manipulation","3","","Lec","TR","1800-1915","LUTR 236","Phelps, William","1","Open",
"8347","CPSC 250","5","Progrmng for Data Manipulation","3","","Lec","TR","1500-1615","LUTR 258","Phelps, William","2","Open",
"8343","CPSC 250","ON1","Progrmng for Data Manipulation","3","","Lec","MWF","1500-1550","SYN ","McElfresh, Scott","0","Closed",
"8344","CPSC 250","ON2","Progrmng for Data Manipulation","3","","Lec","MWF","1000-1050","SYN ","McElfresh, Scott","0","Closed",
"8345","CPSC 250","ON3","Progrmng for Data Manipulation","3","","Lec","MWF","1100-1150","SYN ","McElfresh, Scott","0","Closed",
"8348","CPSC 250L","1","Prog for Data Manipulation Lab","1","","Lab","W","1930-2115","LUTR 142","McElfresh, Scott; Suscello, Nicole","1","Open",
"8349","CPSC 250L","2","Prog for Data Manipulation Lab","1","","Lab","W","1200-1345","LUTR 347","McElfresh, Scott; Paterno, Christopher-John","2","Open",
"8350","CPSC 250L","3","Prog for Data Manipulation Lab","1","","Lab","F","1200-1345","MCM 262","McElfresh, Scott; Paterno, Christopher-John","2","Open",
"8351","CPSC 250L","4","Prog for Data Manipulation Lab","1","","Lab","R","1800-1945","LUTR 142","McElfresh, Scott; Suscello, Nicole","8","Open",
"8352","CPSC 250L","5","Prog for Data Manipulation Lab","1","","Lab","T","1800-1945","LUTR 123","McElfresh, Scott; Suscello, Nicole","3","Open",
"8353","CPSC 250L","6","Prog for Data Manipulation Lab","1","","Lab","R","1330-1515","FORBES 2090","McElfresh, Scott; Paterno, Christopher-John","0","Closed",
"8354","CPSC 255","1","Programming for Applications","3","","Lec","MW","1600-1715","LUTR 236","Conner, David; Lambert, Lynn","10","Open",
"8356","CPSC 255","3","Programming for Applications","3","","Lec","TR","1630-1745","LUTR 258","Siochi, Antonio","6","Open",
"8357","CPSC 270","1","Data and File Structures","3","","Lec","TR","1100-1215","MCM 101","Siochi, Antonio","0","Closed",
"8358","CPSC 270","2","Data and File Structures","3","","Lec","TR","1330-1445","LUTR 236","Siochi, Antonio","0","Closed",
"8359","CPSC 280","1","Intro to Software Engineering","3","","Lec","TR","0930-1045","LUTR 236","Flores, Roberto","4","Open",
"8360","CPSC 280","2","Intro to Software Engineering","3","","Lec","TR","0800-0915","LUTR 236","Flores, Roberto","10","Open",
"8362","CPSC 327","ON1","C++ Programming","3","","Lec","TR","1800-1915","SYN ","Perkins, Keith","0","Closed",
"8364","CPSC 335","1","Data Communication Systems","3","","Lec","TR","1800-1915","LUTR 121","Cheney, Lonnie","0","Closed",
"8365","CPSC 351","1","Info Sys Design/Implementation","3","","Lec","TR","0930-1045","LUTR 258","Lapke, Michael","1","Open",
"8366","CPSC 351","ON1","Info Sys Design/Implementation","3","","Lec","TR","1630-1745","SYN ","Lapke, Michael","0","Closed",
"8367","CPSC 360","1","Programming Language Concepts","3","","Lec","MWF","1000-1050","LUTR 236","Flores, Roberto","0","Closed",
"8368","CPSC 410","ON1","Operating Systems I","3","","Lec","TR","0800-0915","SYN ","Perkins, Keith","4","Open",
"8369","CPSC 410","ON2","Operating Systems I","3","","Lec","TR","0930-1045","SYN ","Perkins, Keith","2","Open",
"8370","CPSC 420","ON1","Algorithms","3","","Lec","MW","1600-1715","SYN ","Zhang, Ming","1","Open",
"8371","CPSC 420","ON2","Algorithms","3","","Lec","MW","1800-1915","SYN ","Zhang, Ming","0","Closed",
"8372","CPSC 425","ON1","Object Oriented Program &amp; Dsgn","3","","Lec","MW","1600-1715","SYN ","Flores, Roberto","2","Open",
"8373","CPSC 428","ON1","Network Security &amp; Cryptogrphy","3","","Lec","TR","1100-1215","SYN ","Kreider, Christopher","0","Closed",
"8374","CPSC 440","1","Database Management Systems","3","","Lec","MWF","1300-1350","LUTR 170","Almalag, Mohammad","0","Closed",
"9310","CPSC 440","2","Database Management Systems","3","","Lec","MWF","1500-1550","LUTR 236","Almalag, Mohammad","0","Closed",
"8375","CPSC 445","1","WI: Information Systems Lab","3","  WI","Ind","MWF","1400-1450","LUTR 258","Kreider, Christopher","0","Closed",
"8376","CPSC 445","2","WI: Information Systems Lab","3","  WI","Ind","TR","1330-1445","MCM 212","Lapke, Michael","0","Closed",
"8377","CPSC 472","1","Introduction to Robotics","3","","Lec","MWF","1500-1550","LUTR 347","Conner, David","11","Open",
"8378","CPSC 475","ON1","Android Mobile Computing","3","","Lec","TR","1630-1745","SYN ","Perkins, Keith","0","Closed",
"8379","CPSC 498","1","Capstone Project-Comp Science","3","","Lec","TR","1500-1615","MCM 162","Kreider, Christopher","0","Closed",
"8380","CPSC 498","2","Capstone Project-Comp Science","3","","Lec","MWF","1100-1150","LUTR 236","Kreider, Christopher","0","Closed",
"8381","CPSC 502","ON1","Communications I","3","","Lec","MWF","0900-0950","SYN ","Almalag, Mohammad","13","Open",
"8382","CPSC 521","1","Computer Architecture","3","","Lec","TR","0800-0915","FORBES 1022","Gerousis, Costa","7","Open",
"8383","CPSC 525","ON1","Obj Oriented Program &amp; Design","3","","Lec","MW","1600-1715","SYN ","Flores, Roberto","8","Open",
"8384","CPSC 575","ON1","Mobile Computing","3","","Lec","TR","1630-1745","SYN ","Perkins, Keith","7","Open",
"8385","CRIM 208","1","Crime in America","3","","Lec","MWF","1000-1050","MCM 210","Briddell, Laine","1","Open",
"8386","CRIM 208","2","Crime in America","3","","Lec","MWF","1100-1150","MCM 210","Briddell, Laine","0","Closed",
"8387","CRIM 357","ON1","Incarceration","3","","Lec","W","1800-2045","SYN ","Keener, Steven","0","Closed",
"9446","CRIM 499","1","IND ST: Comparative Correctins","3","","Ind","","","ARR ","Keener, Steven","0","Closed",
"9449","CRIM 499","2","IND ST: COVID-19 &amp; Crim Justic","3","","Ind","","","ARR ","Keener, Steven","0","Closed",
"8388","CYBR 295","1","SPC TP: Cyberdefense","1","","Lec","W","1300-1350","FORBES 3012","Kreider, Christopher","0","Closed",
"8389","CYBR 448","ON1","Adv Cybersecurity and Crypto","3","","Lec","MWF","1000-1050","SYN ","Siasi, Nazli","25","Open",
"8391","CYBR 498","2","WI: Cybersecurity Capstone","3","  WI","Ind","TR","1330-1445","MCM 212","Lapke, Michael","3","Open",
"8392","DANC 204","1","Ballet I","3","  AICE","Lec","MW","0930-1045","FRMN G150","Lent, Jennifer","0","Closed",
"8393","DANC 204","2","Ballet I","3","  AICE","Lec","MW","1100-1215","FRMN G150","Lloyd, Laura","0","Closed",
"8394","DANC 205","1","Classic Jazz Technique","3","  AICE","Lec","TR","1500-1615","FRMN G150","Lent, Jennifer","0","Closed",
"8395","DANC 205","2","Classic Jazz Technique","3","  AICE","Lec","TR","1630-1745","FRMN G150","Lent, Jennifer","0","Closed",
"8396","DANC 206","1","Modern Dance I","3","  AICE","Lec","TR","0930-1045","FRMN G150","Bellecci, Ann","0","Closed",
"8397","DANC 206","2","Modern Dance I","3","  AICE","Lec","MW","1600-1715","FRMN G150","Thompson, Kathrine","0","Closed",
"8398","DANC 304","1","Ballet II","3","","Lec","MW","1300-1415","FRMN G150","Lloyd, Laura","5","Open",
"8402","DANC 340","1","Dance History &amp; Contemporary P","3","  WI","Lec","TR","1500-1615","FORBES 2070D","Bellecci, Ann","3","Open",
"8399","DANC 360","1","Afro-Caribbean Dance","3","  AIGM","Lec","TR","1100-1215","FRMN G150","Bellecci, Ann","1","Open",
"9240","DANC 381","1","Production in Dance","0 - 1","","Lab","","","ARR ","Bellecci, Ann","0","Closed",
"8403","DANC 395","1","SPC TP: Broadway Style Tap","3","","Lec","TR","1330-1445","FERG T177","Lloyd, Laura","0","Closed",
"8401","DANC 430","1","Advanced Dance Styles/Musical","3","","Lec","MW","1430-1545","FRMN G150","Lloyd, Laura","2","Open",
"9436","DANC 499","1","IND ST: Choreographing Tap","2","","Ind","","","ARR ","Lloyd, Laura","0","Closed",
"8405","ECON 200","1","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1300-1350","FORBES 2074","Taghvatalab, Sara","0","Closed",
"8406","ECON 200","2","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1400-1450","FORBES 3012","Taghvatalab, Sara","0","Closed",
"8409","ECON 200","5","The Economic Way of Thinking","3","  LLFE","Lec","MW","1800-1915","LUTR 347","Chakraborti, Rik","0","Closed",
